symbol,code,name,current,percent,change,high,low,high52w,low52w,marketcapital,amount,pettm,volume 
SH090014,090014,0014质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090015,090015,0015质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090017,090017,0017质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090018,090018,0018质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090019,090019,0019质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090020,090020,0020质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090022,090022,0022质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090023,090023,0023质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090024,090024,0024质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090025,090025,0025质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090026,090026,0026质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090027,090027,0027质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090028,090028,0028质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090029,090029,0029质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090031,090031,0031质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090032,090032,0032质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090033,090033,0033质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090034,090034,0034质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090035,090035,0035质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090037,090037,0037质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090038,090038,0038质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090039,090039,0039质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090040,090040,0040质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090041,090041,0041质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090099,090099,0010质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090107,090107,0107质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090213,090213,0213质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090303,090303,0303质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090308,090308,0308质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090501,090501,0501质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090504,090504,0504质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090512,090512,0512质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090603,090603,0603质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090609,090609,0609质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090613,090613,0613质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090616,090616,0616质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090619,090619,0619质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090620,090620,0620质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090701,090701,0701质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090703,090703,0703质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090706,090706,0706质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090707,090707,0707质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090710,090710,0710质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090713,090713,0713质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090714,090714,0714质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090718,090718,0718质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090801,090801,0801质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090802,090802,0802质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090803,090803,0803质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090806,090806,0806质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090807,090807,0807质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090810,090810,0810质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090813,090813,0813质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090814,090814,0814质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090817,090817,0817质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090818,090818,0818质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090820,090820,0820质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090822,090822,0822质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090823,090823,0823质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090825,090825,0825质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090826,090826,0826质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090901,090901,0901质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090902,090902,0902质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090903,090903,0903质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090904,090904,0904质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090905,090905,0905质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090906,090906,0906质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090907,090907,0907质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090910,090910,0910质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090911,090911,0911质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090912,090912,0912质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090913,090913,0913质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090916,090916,0916质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090917,090917,0917质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090918,090918,0918质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090919,090919,0919质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090920,090920,0920质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090923,090923,0923质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090924,090924,0924质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090925,090925,0925质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090926,090926,0926质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090927,090927,0927质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090930,090930,0930质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090931,090931,0931质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH090932,090932,0932质押,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091002,091002,11国质02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091003,091003,11国质03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091004,091004,11国质04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091005,091005,11国质05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091006,091006,11国质06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091007,091007,11国质07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091008,091008,11国质08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091010,091010,11国质10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091012,091012,11国质12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091013,091013,11国质13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091014,091014,11国质14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091015,091015,11国质15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091016,091016,11国质16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091017,091017,11国质17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091019,091019,11国质19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091021,091021,11国质21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091022,091022,11国质22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091023,091023,11国质23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091024,091024,11国质24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091025,091025,11国质25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091028,091028,12国质03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091029,091029,12国质04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091030,091030,12国质05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091031,091031,12国质06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091032,091032,12国质07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091033,091033,12国质08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091034,091034,12国质09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091035,091035,12国质10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091036,091036,12国质11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091037,091037,12国质12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091038,091038,12国质13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091039,091039,12国质14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091040,091040,12国质15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091041,091041,12国质16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091042,091042,12国质17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091043,091043,12国质18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091044,091044,12国质19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091045,091045,12国质20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091046,091046,12国质21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091047,091047,13国质01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091048,091048,13国质02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091049,091049,13国质03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091050,091050,13国质04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091051,091051,13国质05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091052,091052,13国质06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091053,091053,13国质07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091054,091054,13国质08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091055,091055,13国质09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091056,091056,13国质10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091057,091057,13国质11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091058,091058,13国质12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH091059,091059,13国质13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103000,103000,12奉投质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103001,103001,12漯城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103002,103002,12蒙高质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103003,103003,12珠水质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103004,103004,12盐城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103005,103005,12昆创质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103006,103006,12绍城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103007,103007,12西电质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103008,103008,12国奥质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103010,103010,12鸡国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103011,103011,12锡科质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103014,103014,12筑住质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103015,103015,12筑工质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103016,103016,12常德质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103017,103017,12伊国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103018,103018,12昌经质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103020,103020,12辽城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103021,103021,12潍东质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103022,103022,12韶金质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103024,103024,12青投质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103025,103025,12池城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103027,103027,12瑞国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103028,103028,12诸城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103029,103029,12玉城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103030,103030,12宁城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103031,103031,12豫铁质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103032,103032,12宜建质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103033,103033,12苏城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103034,103034,12郑城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103036,103036,12张经质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103037,103037,12渝江质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103038,103038,12远洲质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103039,103039,12渝江质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103040,103040,12绍迪质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103042,103042,12鄂旅质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103043,103043,12深立质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103044,103044,12联想质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103046,103046,12濮建质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103047,103047,12黔宏质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103048,103048,12平国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103050,103050,12榆城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103051,103051,12庆高质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103052,103052,12昆产质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103053,103053,12营口质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103054,103054,12株云质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103055,103055,12蓉高质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103056,103056,12启国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103057,103057,12汕城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103059,103059,12临城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103060,103060,12驻投质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103061,103061,12沛国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103062,103062,12冀顺质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103063,103063,12国03质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103064,103064,12国04质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103065,103065,12津01质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103066,103066,12津02质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103070,103070,12新城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103071,103071,12鹰投质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103072,103072,12曲公质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103074,103074,12张公质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103075,103075,12淮建质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103076,103076,12金湖质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103077,103077,12榕建质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103078,103078,12云城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103079,103079,12保国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103080,103080,12苏海质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103081,103081,12长先质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103082,103082,12青国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103083,103083,12黄城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103084,103084,12沪临质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103085,103085,12沪金质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103086,103086,12诸建质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103088,103088,12东台质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103089,103089,12赣开质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103090,103090,12遵国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103091,103091,12渝兴质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103092,103092,12鄂华质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103093,103093,12喀建质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103094,103094,12甬交质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103095,103095,12六开质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103096,103096,12淮城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103097,103097,12宝投质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103098,103098,12达投质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103099,103099,12德建质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103100,103100,12石国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103101,103101,12赣高质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103102,103102,12滇祥质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103103,103103,13同创质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103104,103104,12巢城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103106,103106,12邯郸质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103107,103107,12洛城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103108,103108,12吴经质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103110,103110,13宁新质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103111,103111,12长城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103112,103112,13豫盛质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103113,103113,12渝出质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103114,103114,12大丰质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103116,103116,12渝北质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103117,103117,12宜城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103118,103118,12香兴质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103119,103119,12环太质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103120,103120,12泉台质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103121,103121,12盘江质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103122,103122,13抚城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103123,103123,13南城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103125,103125,13温经质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103126,103126,12柳城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103127,103127,12黄国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103128,103128,12萧经质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103130,103130,13陕东质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103131,103131,13安国质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103132,103132,13巩义质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103135,103135,13滇公质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103136,103136,13太城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103137,103137,13赣发质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103138,103138,12长城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103140,103140,13沧建质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103141,103141,13吉利质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103142,103142,13渝三质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103143,103143,13泰投质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103144,103144,13蓉城质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103145,103145,13蓉兴质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103146,103146,13海发质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103147,103147,13甬东质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103149,103149,13镇水质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103151,103151,13长兴质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103152,103152,13宁禄质,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103153,103153,13网质01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
SH103154,103154,13网质02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
